id_denuncia,timestamp,fecha_hecho,tipo_denunciante,departamento,ciudad_localidad,referencia_lugar,url_mapa,latitud,longitud,categoria_codigo,categoria_label,subcategoria,motivo_original,descripcion_libre,recurrencia,urgencia,denuncia_previa,organismo_previo,adjunto_url,via_ingreso,fuente,año,mes,trimestre,semana_año,dia_semana,hora,mes_nombre
URY-201600039,2016-02-22,2016-02-22,,Río Negro,Fray Bentos,,,-33.0034,-58.3644,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Olores insoportables.,,,,,,Web,historico_2010_2019,2016,2,1,8,0,0,Feb
URY-201600045,2016-02-29,2016-02-29,,Canelones,El Pinar,,,-34.6741,-56.3926,CAT_09,Otro problema ambiental,Otros,Otros,Deterioro del medioambiente por los puestos ambulantes que se instalan.,,,,,,Personal,historico_2010_2019,2016,2,1,9,0,0,Feb
URY-201600043,2016-02-29,2016-02-29,,Maldonado,Jose Ignacio,,,-34.8967,-55.1797,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Construcción en zona de dunas de un parador .,,,,,,Correo electrónico,historico_2010_2019,2016,2,1,9,0,0,Feb
URY-201600041,2016-02-29,2016-02-29,,San José,Ciudad del Plata,,,-34.3699,-56.8822,CAT_03,Contaminación del aire,Olores,Olores,Olores insoportables.,,,,,,Web,historico_2010_2019,2016,2,1,9,0,0,Feb
URY-201600042,2016-03-01,2016-03-01,,Montevideo,Montevideo,,,-35.0341,-56.4983,CAT_05,Residuos y basura,Residuos,Residuos,"Descarga de klinker a cielo abierto, nube de polvo.",,,,,,Web,historico_2010_2019,2016,3,1,9,1,0,Mar
URY-201600056,2016-03-01,2016-03-01,,Treinta y Tres,Treinta y Tres,,,-33.1689,-54.3021,CAT_05,Residuos y basura,Residuos,Residuos,Productos químicos de uso agrícola.,,,,,,Personal,historico_2010_2019,2016,3,1,9,1,0,Mar
URY-201600050,2016-03-02,2016-03-02,,Canelones,Colonia Nicolich,,,-34.604,-56.2262,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Olores desagaradebles provenientes de la estación de bombeo.,,,,,,Web,historico_2010_2019,2016,3,1,9,2,0,Mar
URY-201600049,2016-03-02,2016-03-02,,Canelones,Guazuvira,,,-34.5322,-56.3527,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Acceso y circulacìon de vehiculos a la playa.,,,,,,Web,historico_2010_2019,2016,3,1,9,2,0,Mar
URY-190000044,2016-03-02,2016-03-02,,San José,Ciudad del Plata,,,-34.6458,-56.5417,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Importados de fertilizantes gestionan fraccionan fertilizantes y embolsa.,,,,,,Personal,historico_2010_2019,2016,3,1,9,2,0,Mar
URY-201600048,2016-03-03,2016-03-03,,Canelones,Las Toscas,,,-34.5156,-56.3175,CAT_05,Residuos y basura,Residuos,Residuos,"Vierte efluentes a campo vecino, proliferan ratas, saca agua de pozo contaminado.",,,,,,Web,historico_2010_2019,2016,3,1,9,3,0,Mar
URY-201600051,2016-03-04,2016-03-04,,Treinta y Tres,Villa Sara,,,-33.2073,-54.4506,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Eventos de humos negros y polvillo gris el dia 2/3/2016.,,,,,,Teléfono,historico_2010_2019,2016,3,1,9,4,0,Mar
URY-201600047,2016-03-04,2016-03-04,,Colonia,El Caño,,,-34.3734,-57.9682,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Vertidos del procesamiento de la uva a la cuneta (vía pública).,,,,,,Personal,historico_2010_2019,2016,3,1,9,4,0,Mar
URY-201600046,2016-03-07,2016-03-07,,Rocha,Barra del Chuy,,,-34.2507,-54.1868,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Desagüe de aguas pluviales vertidas en los médanos y el océano.,,,,,,Personal,historico_2010_2019,2016,3,1,10,0,0,Mar
URY-201600053,2016-03-09,2016-03-09,,Montevideo,Montevideo,,,-34.6245,-56.3388,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Camiones que cargan y descargan portland a cielo abierto.,,,,,,Web,historico_2010_2019,2016,3,1,10,2,0,Mar
URY-201600052,2016-03-11,2016-03-11,,Lavalleja,Minas,,,-34.2947,-55.5057,CAT_05,Residuos y basura,Residuos,Residuos,Lodos de limpieza de filtros puro a la cañada.,,,,,,Web,historico_2010_2019,2016,3,1,10,4,0,Mar
URY-201600054,2016-03-15,2016-03-15,,Canelones,Las piedras,,,-34.3632,-56.2092,CAT_05,Residuos y basura,Residuos,Residuos,La empresa se encuentra transportando RSC en vehículo no habilitado.,,,,,,Personal,historico_2010_2019,2016,3,1,11,1,0,Mar
URY-201600058,2016-03-18,2016-03-18,,Canelones,Atlantida ,,,-34.66,-56.3464,CAT_09,Otro problema ambiental,Otros,Otros,Embarcaciones en el arroyo pando.,,,,,,Personal,historico_2010_2019,2016,3,1,11,4,0,Mar
URY-201600057,2016-03-28,2016-03-28,,Florida,Paraje Arias,,,-34.3243,-56.1925,CAT_03,Contaminación del aire,Olores,Olores,"Encierre de mas de 5000 animales, olores y contaminación.",,,,,,Web,historico_2010_2019,2016,3,1,13,0,0,Mar
URY-201600059,2016-03-30,2016-03-30,,Rivera,Minas de corrales,,,-31.0174,-55.535,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Agua contaminadas por limpieza de cueros y grandes olores a separacon de amoniaco efectos de plomo.,,,,,,Personal,historico_2010_2019,2016,3,1,13,2,0,Mar
URY-201600061,2016-03-31,2016-03-31,,Río Negro,Fray Bentos,,,-33.2722,-57.8564,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Fuertes olores todo el día a repollo.,,,,,,Web,historico_2010_2019,2016,3,1,13,3,0,Mar
URY-201600060,2016-03-31,2016-03-31,,Río Negro,Fray Bentos,,,-33.038,-58.3913,CAT_03,Contaminación del aire,Olores,Olores,Todo el día con olor a fósforo.,,,,,,Web,historico_2010_2019,2016,3,1,13,3,0,Mar
URY-201600063,2016-04-06,2016-04-06,,Salto,salto,,,-31.3943,-57.9779,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,"Garage en la ciudad de Salto con tanque que ""liberó aceite quemado"" al Río Uruguay.",,,,,,Personal,historico_2010_2019,2016,4,2,14,2,0,Apr
URY-201600065,2016-04-07,2016-04-07,,San José,San Jose de Mayo,,,-34.3335,-56.6731,CAT_03,Contaminación del aire,Olores,Olores,Olores nauseabundos todo el día en la zona.,,,,,,Personal,historico_2010_2019,2016,4,2,14,3,0,Apr
URY-201600062,2016-04-08,2016-04-08,,Canelones,Pando,,,-34.4711,-56.2743,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Empresa cartonera que libera productos fitosanitarios al aire y contamina el agua.,,,,,,Web,historico_2010_2019,2016,4,2,14,4,0,Apr
URY-201600070,2016-04-10,2016-04-10,,Río Negro,Fray Bentos,,,-33.0796,-58.6667,CAT_03,Contaminación del aire,Olores,Olores,Olores fuertes sin aviso.,,,,,,Web,historico_2010_2019,2016,4,2,14,6,0,Apr
URY-201600064,2016-04-11,2016-04-11,,Canelones,Joanico,,,-34.4811,-55.9662,CAT_03,Contaminación del aire,Olores,Olores,Empresa Bioterrra denunciada por el mal olor debido a que reciben residuos todo el día y a volquetas.,,,,,,Web,historico_2010_2019,2016,4,2,15,0,0,Apr
URY-201600066,2016-04-14,2016-04-14,,San José,Ciudad del Plata,,,-34.3385,-56.71,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Chimenea que emana humo con olor a fósforo.,,,,,,Web,historico_2010_2019,2016,4,2,15,3,0,Apr
URY-201600067,2016-04-23,2016-04-23,,Artigas,Diego Lamas,,,-30.5084,-56.5592,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Creación de un establecimiento engorde de ganado corral próximo al arroyo.,,,,,,Web,historico_2010_2019,2016,4,2,16,5,0,Apr
URY-201600069,2016-04-25,2016-04-25,,Paysandú,Paysandu,,,-32.3865,-57.9156,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Extracción de minerales formando una cantera profunda con riesgo de contaminación a las vertientes superficiales.,,,,,,Web,historico_2010_2019,2016,4,2,17,0,0,Apr
URY-201600068,2016-04-25,2016-04-25,,Canelones,Sauce ,,,-34.2684,-56.3082,CAT_05,Residuos y basura,Residuos,Residuos,Quema de residuos y envasesde productos agropecuario.,,,,,,Web,historico_2010_2019,2016,4,2,17,0,0,Apr
URY-201600072,2016-04-26,2016-04-26,,Montevideo,Montevideo,,,-34.9392,-56.2589,CAT_05,Residuos y basura,Residuos,Residuos, Entre 7 mil y 10 mil neumáticos fuera de uso en el interperie en zona de chacras.,,,,,,Web,historico_2010_2019,2016,4,2,17,1,0,Apr
URY-201600071,2016-04-28,2016-04-28,,Canelones,Las Piedras,,,-34.5088,-56.2123,CAT_05,Residuos y basura,Residuos,Residuos,La empresa se encuentra transportando RSC en vehículo no habilitado.,,,,,,Personal,historico_2010_2019,2016,4,2,17,3,0,Apr
URY-201600073,2016-05-03,2016-05-03,,Canelones,El Pinar,,,-34.6499,-56.0878,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,"Restaurant ubicado en faja defensa de costa en zona del Pinar, Canelones.",,,,,,Web,historico_2010_2019,2016,5,2,18,1,0,May
URY-201600076,2016-05-05,2016-05-05,,Colonia,Colonia del Sacramento,,,-34.5263,-58.0761,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Particulares que queman agroquímicos a cielo abierto.,,,,,,Web,historico_2010_2019,2016,5,2,18,3,0,May
URY-201600075,2016-05-05,2016-05-05,,Artigas,Bella Union ,,,-30.4196,-56.4079,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Cantera irregular de extracción de balasto en el municipio de Bella Unión.,,,,,,Web,historico_2010_2019,2016,5,2,18,3,0,May
URY-201600074,2016-05-09,2016-05-09,,San José,Libertad,,,-34.4471,-56.812,CAT_05,Residuos y basura,Residuos,Residuos,"Productos tóxicos, cura semilla recipientes de herbicidas, cubiertas que son arrojadas al lugar y luego enterrados.",,,,,,Web,historico_2010_2019,2016,5,2,19,0,0,May
URY-201600077,2016-05-10,2016-05-10,,Canelones,Las Piedras,,,-34.5816,-56.0262,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Curtiembre con contaminación al cuerpo de agua y bolsas de cromo encontacto con la tierra.,,,,,,Web,historico_2010_2019,2016,5,2,19,1,0,May
URY-201600079,2016-05-11,2016-05-11,,Colonia,Rosario,,,-34.2487,-58.2209,CAT_03,Contaminación del aire,Olores,Olores,Granja de cerdos que los tiran muertos en descomposición.,,,,,,Web,historico_2010_2019,2016,5,2,19,2,0,May
URY-201600078,2016-05-11,2016-05-11,,Maldonado,Manantiales,,,-34.9667,-55.1038,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Parador que extrae arena del médano.,,,,,,Web,historico_2010_2019,2016,5,2,19,2,0,May
URY-201600080,2016-05-11,2016-05-11,,Río Negro,Villa Sandu,,,-33.0103,-58.3796,CAT_05,Residuos y basura,Residuos,Residuos,Contaminación ambiental generalizada.,,,,,,Personal,historico_2010_2019,2016,5,2,19,2,0,May
URY-201600082,2016-05-18,2016-05-18,,Montevideo,Montevideo,,,-34.7851,-56.1959,CAT_05,Residuos y basura,Residuos,Residuos,Irregularidades en transporte de residuos hospitalarios.,,,,,,Personal,historico_2010_2019,2016,5,2,20,2,0,May
URY-201600081,2016-05-18,2016-05-18,,Montevideo,La Teja,,,-34.8409,-56.218,CAT_07,Contaminación sonora,Ruido,Ruido,Ruidos muy fuertes provenientes de la refineria entre las 16:30-20:00 hs.,,,,,,Web,historico_2010_2019,2016,5,2,20,2,0,May
URY-201600083,2016-05-20,2016-05-20,,Montevideo,Montevideo,,,-34.8408,-55.8834,CAT_05,Residuos y basura,Residuos,Residuos,Acumulación de residuos peligrosos en condiciones inapropiadas.,,,,,,Web,historico_2010_2019,2016,5,2,20,4,0,May
URY-201600086,2016-05-23,2016-05-23,,Soriano,Cardona,,,-33.6407,-58.2024,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Abren la laguna para desagotar los vertidos de la industria.,,,,,,Teléfono,historico_2010_2019,2016,5,2,21,0,0,May
URY-201600085,2016-05-23,2016-05-23,,Salto,Salto,,,-31.2163,-57.9976,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Debido a una obra localizada aguas arriba de padrón 9301 su drenaje causa transporte de arena hacia la cañada.,,,,,,Personal,historico_2010_2019,2016,5,2,21,0,0,May
URY-201600084,2016-05-24,2016-05-24,,Canelones,Santa Lucia,,,-34.6399,-56.2286,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Tránsito pesado que circula por camino vecinal provocando grandes daños y mucha polvareda de portland seco.,,,,,,Web,historico_2010_2019,2016,5,2,21,1,0,May
URY-201600087,2016-06-02,2016-06-02,,Maldonado,Maldonado,,,-35.0107,-55.0316,CAT_07,Contaminación sonora,Ruido,Ruido,Actividad industrial en padro rural ya suspendido por resolución ministerial.,,,,,,Web,historico_2010_2019,2016,6,2,22,3,0,Jun
URY-201600092,2016-06-06,2016-06-06,,Colonia,Minuano,,,-34.53,-57.7098,CAT_05,Residuos y basura,Residuos,Residuos,Problemas con contaminación al cañada del ceibo residuos de curtiembre y falta de autorización horno ladrillos.,,,,,,Web,historico_2010_2019,2016,6,2,23,0,0,Jun
URY-201600089,2016-06-07,2016-06-07,,Canelones,Joanico,,,-34.2933,-56.3354,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Desde empresa por tuberia hacia el campo de un vecino.,,,,,,Teléfono,historico_2010_2019,2016,6,2,23,1,0,Jun
URY-201600088,2016-06-07,2016-06-07,,Florida,25 de Mayo,,,-34.3606,-56.0424,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Destrucción de parte del cerco perimetral represa Paso Severino.,,,,,,Personal,historico_2010_2019,2016,6,2,23,1,0,Jun
URY-201600090,2016-06-07,2016-06-07,,Paysandú,Paysandu,,,-32.2762,-57.9121,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Planta de asfalto con humo de combustión que afectan a escuela nº 7.,,,,,,Web,historico_2010_2019,2016,6,2,23,1,0,Jun
URY-201600091,2016-06-08,2016-06-08,,Paysandú,Paysandu,,,-32.4386,-57.9328,CAT_05,Residuos y basura,Residuos,Residuos,Denuncia vertedero municipal de Paysandú.,,,,,,Web,historico_2010_2019,2016,6,2,23,2,0,Jun
URY-201600093,2016-06-14,2016-06-14,,Flores,Flores,,,-33.4776,-57.1755,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,Recolección de envases fitosanitarios en Flores.,,,,,,Web,historico_2010_2019,2016,6,2,24,1,0,Jun
URY-201600101,2016-06-16,2016-06-16,,Florida,Florida,,,-34.1402,-56.275,CAT_05,Residuos y basura,Residuos,Residuos,Montaña de basura y vertido en la cuenca del Santa Lucía.,,,,,,Teléfono,historico_2010_2019,2016,6,2,24,3,0,Jun
URY-201600096,2016-06-17,2016-06-17,,Colonia,juan lacaze,,,-34.5541,-57.6202,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Agua contaminada de productos rojizos por empresa Turil.,,,,,,Web,historico_2010_2019,2016,6,2,24,4,0,Jun
URY-201600095,2016-06-17,2016-06-17,,Soriano,Dolores,,,-33.4177,-57.9649,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Fuertes olores a amonÍaco producto del orÍn de animales napas de aguas contaminadas.,,,,,,Web,historico_2010_2019,2016,6,2,24,4,0,Jun
URY-201600094,2016-06-17,2016-06-17,,San José,Libertad,,,-34.3067,-56.714,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Empresa WERBA S.A. la misma esta instalada en el Barrio Cololó de libertad generando irritación respiratoria.,,,,,,Web,historico_2010_2019,2016,6,2,24,4,0,Jun
URY-201600099,2016-06-20,2016-06-20,,Canelones,Villa Foresti,,,-34.6773,-56.3928,CAT_05,Residuos y basura,Residuos,Residuos,"Camión que realiza vertidos de patas, plumas y otros residuos de faena de pollo.",,,,,,Personal,historico_2010_2019,2016,6,2,25,0,0,Jun
URY-201600097,2016-06-20,2016-06-20,,Salto,Termas del Dayman,,,-31.3853,-58.0973,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Volcando de efluentes al predio vecinal desde zona limítrofe donde están los caños de la empresa.,,,,,,Web,historico_2010_2019,2016,6,2,25,0,0,Jun
URY-201600112,2016-06-21,2016-06-21,,Canelones,Canelones,,,-34.5318,-56.1839,CAT_05,Residuos y basura,Residuos,Residuos,Irregularidades relacionada a transporte con empresas.,,,,,,Correo electrónico,historico_2010_2019,2016,6,2,25,1,0,Jun
URY-201600102,2016-06-21,2016-06-21,,Rocha,Punta Carretero,,,-34.4493,-54.3061,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,"Se extrae arena del rio Cebollatí, se destruyó el monte nativo y se removió arena.",,,,,,Teléfono,historico_2010_2019,2016,6,2,25,1,0,Jun
URY-201600098,2016-06-21,2016-06-21,,Cerro Largo,Rio branco,,,-32.1856,-54.0901,CAT_05,Residuos y basura,Residuos,Residuos,Transporte de residuos hospitalarios no autorizado por DINAMA.,,,,,,Web,historico_2010_2019,2016,6,2,25,1,0,Jun
URY-201600103,2016-06-28,2016-06-28,,Maldonado,Pan De Azucar,,,-35.0541,-54.7488,CAT_09,Otro problema ambiental,Otros,Otros,Tala de árboles realizadas a orillas del Arroyo Pan de Azúcar a la altura de Paso Perlas.,,,,,,Web,historico_2010_2019,2016,6,2,26,1,0,Jun
URY-201600109,2016-06-29,2016-06-29,,San José,Colonia Wilson,,,-34.1656,-56.6043,CAT_07,Contaminación sonora,Ruido,Ruido,Contaminación sonora proveniente de Central UTE.,,,,,,Web,historico_2010_2019,2016,6,2,26,2,0,Jun
URY-201600104,2016-07-01,2016-07-01,,Paysandú,San Francisco,,,-32.2604,-57.7875,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Actividad de la empresa en un predio lindero a una escuela.,,,,,,Personal,historico_2010_2019,2016,7,3,26,4,0,Jul
URY-201600108,2016-07-01,2016-07-01,,San José,Cuenca del Santa Lucia,,,-34.4403,-56.5743,CAT_09,Otro problema ambiental,Otros,Otros,Tala de árboles realizadas en islas y áreas protegidas del Santa Lucía.,,,,,,Web,historico_2010_2019,2016,7,3,26,4,0,Jul
URY-201600116,2016-07-04,2016-07-04,,Montevideo,Montevideo,,,-35.0034,-56.0972,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Fuga de gas atribuida a empresa en PTI DEL CERRO.,,,,,,Correo electrónico,historico_2010_2019,2016,7,3,27,0,0,Jul
URY-201600111,2016-07-04,2016-07-04,,Durazno,Durazno,,,-32.8893,-56.6989,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Contaminación de hidrocarburos que son provocados por la estación de servicio que van a la cuneta.,,,,,,Web,historico_2010_2019,2016,7,3,27,0,0,Jul
URY-201600107,2016-07-04,2016-07-04,,Canelones,Balneario Argentino,,,-34.2766,-56.1986,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Desague de aguas pluviales con canal construído sobre FDC.,,,,,,Web,historico_2010_2019,2016,7,3,27,0,0,Jul
URY-201600106,2016-07-04,2016-07-04,,Canelones,Parque del Plata,,,-34.2621,-56.338,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Dragado de la desembocadura del Arroyo Solís Chico.,,,,,,Web,historico_2010_2019,2016,7,3,27,0,0,Jul
URY-201600105,2016-07-04,2016-07-04,,San José,Libertad,,,-34.1586,-56.6384,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Vertido de hidrocarburos por los pluviales hacia la cuneta y posible derrame desde las piletas de la PTE.,,,,,,Web,historico_2010_2019,2016,7,3,27,0,0,Jul
URY-201600115,2016-07-05,2016-07-05,,San José,Ecilda Paullier,,,-34.2569,-56.73,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Las aguas servidas del complejo de viviendas se vierten a un cauce natural que perjudican una reserva de agua en su predio.,,,,,,Personal,historico_2010_2019,2016,7,3,27,1,0,Jul
URY-201600119,2016-07-05,2016-07-05,,Montevideo,Montevideo,,,-34.918,-55.953,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Fuga de gas atribuida a Afrecor (PTI DEL CERRO).,,,,,,Web,historico_2010_2019,2016,7,3,27,1,0,Jul
URY-201600114,2016-07-06,2016-07-06,,Flores,Trinidad,,,-33.5449,-56.8549,CAT_05,Residuos y basura,Residuos,Residuos,"Casa ubicada en Trinidad, Flores, donde se almacenan envases de plaguicidas.",,,,,,Teléfono,historico_2010_2019,2016,7,3,27,2,0,Jul
URY-201600118,2016-07-07,2016-07-07,,Rocha,Punta Rubia ,,,-34.3117,-54.3915,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Contenedor en Punta Rubia que ya tiene denuncias y una resolución ministerial.,,,,,,Web,historico_2010_2019,2016,7,3,27,3,0,Jul
URY-201600117,2016-07-07,2016-07-07,,Canelones,Sauce,,,-34.5187,-56.1468,CAT_05,Residuos y basura,Residuos,Residuos,"Desechos, humos, residuos de lavado de los desechos de los plásticos.",,,,,,Web,historico_2010_2019,2016,7,3,27,3,0,Jul
URY-201600113,2016-07-08,2016-07-08,,Montevideo,Montevideo,,,-34.8189,-55.842,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Camiones donde se descarga portland a cielo abierto generando grandes polvaredas.,,,,,,Web,historico_2010_2019,2016,7,3,27,4,0,Jul
URY-201600120,2016-07-08,2016-07-08,,San José,Las Maragatas,,,-34.1316,-56.7486,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Residuos del frigorÍfico se depositan por un particular en laguna que desemboca en Rio San José.,,,,,,Correo electrónico,historico_2010_2019,2016,7,3,27,4,0,Jul
